lemma,absolute_women,relative_women,absolute_men,relative_men,delta
erweitern,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
erwidern,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
erzeugen,1.0,5.932605600379687e-05,4.0,0.00040180813661476645,-0.0003424820806109696
erzielen,0.0,0.0,1.0,0.00010045203415369161,-0.00010045203415369161
erzählen,2.0,0.00011865211200759374,1.0,0.00010045203415369161,1.8200077853902126e-05
eröffnen,30.0,0.001779781680113906,16.0,0.0016072325464590658,0.00017254913365484016
etabliert,2.0,0.00011865211200759374,0.0,0.0,0.00011865211200759374
eukalyptuszapfen,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
euphorisch,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
eur,2.0,0.00011865211200759374,0.0,0.0,0.00011865211200759374
eurer,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
europäisch,5.0,0.00029663028001898433,3.0,0.00030135610246107485,-4.725822442090525e-06
everybody,7.0,0.0004152823920265781,8.0,0.0008036162732295329,-0.00038833388120295483
ewig,2.0,0.00011865211200759374,0.0,0.0,0.00011865211200759374
exakt,3.0,0.0001779781680113906,0.0,0.0,0.0001779781680113906
exklusiv,6.0,0.0003559563360227812,5.0,0.0005022601707684581,-0.0001463038347456769
exklusivst,0.0,0.0,1.0,0.00010045203415369161,-0.00010045203415369161
exotisch,26.0,0.0015424774560987185,7.0,0.0007031642390758413,0.0008393132170228772
experience,0.0,0.0,1.0,0.00010045203415369161,-0.00010045203415369161
explodieren,1.0,5.932605600379687e-05,1.0,0.00010045203415369161,-4.1125978149894744e-05
explosiv,3.0,0.0001779781680113906,6.0,0.0006027122049221497,-0.00042473403691075913
exquisit,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
extra,0.0,0.0,1.0,0.00010045203415369161,-0.00010045203415369161
extravagant,6.0,0.0003559563360227812,3.0,0.00030135610246107485,5.460023356170635e-05
extrem,5.0,0.00029663028001898433,2.0,0.00020090406830738323,9.57262117116011e-05
extremabwechslungsreich,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
exzellent,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
exzellenter,0.0,0.0,1.0,0.00010045203415369161,-0.00010045203415369161
exzentrisch,1.0,5.932605600379687e-05,1.0,0.00010045203415369161,-4.1125978149894744e-05
exzessiv,0.0,0.0,1.0,0.00010045203415369161,-0.00010045203415369161
facettenreich,11.0,0.0006525866160417656,3.0,0.00030135610246107485,0.00035123051358069073
fahren,0.0,0.0,1.0,0.00010045203415369161,-0.00010045203415369161
fallen,0.0,0.0,1.0,0.00010045203415369161,-0.00010045203415369161
fangen,17.0,0.0010085429520645468,4.0,0.00040180813661476645,0.0006067348154497804
fantastisch,3.0,0.0001779781680113906,1.0,0.00010045203415369161,7.752613385769899e-05
fassen,2.0,0.00011865211200759374,0.0,0.0,0.00011865211200759374
fast,3.0,0.0001779781680113906,0.0,0.0,0.0001779781680113906
faszinieren,2.0,0.00011865211200759374,0.0,0.0,0.00011865211200759374
faszinierend,13.0,0.0007712387280493592,6.0,0.0006027122049221497,0.00016852652312720953
faszinierend-intensiv,0.0,0.0,1.0,0.00010045203415369161,-0.00010045203415369161
faszinierender,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
fasziniert,4.0,0.00023730422401518748,1.0,0.00010045203415369161,0.00013685218986149585
fatalen,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
federleichen,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
federleicht,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
fegen,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
fehlen,4.0,0.00023730422401518748,3.0,0.00030135610246107485,-6.405187844588738e-05
feierlich,0.0,0.0,1.0,0.00010045203415369161,-0.00010045203415369161
feiern,6.0,0.0003559563360227812,1.0,0.00010045203415369161,0.0002555043018690896
fein,16.0,0.0009492168960607499,4.0,0.00040180813661476645,0.0005474087594459834
feinwürzig,4.0,0.00023730422401518748,0.0,0.0,0.00023730422401518748
femin,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
feminien,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
feminin,55.0,0.003262933080208828,1.0,0.00010045203415369161,0.0031624810460551362
feminin-floral,2.0,0.00011865211200759374,0.0,0.0,0.00011865211200759374
feminin-floriental,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
feminin-sinnlich,2.0,0.00011865211200759374,0.0,0.0,0.00011865211200759374
fern,1.0,5.932605600379687e-05,1.0,0.00010045203415369161,-4.1125978149894744e-05
fesseln,5.0,0.00029663028001898433,0.0,0.0,0.00029663028001898433
fesselnd,11.0,0.0006525866160417656,6.0,0.0006027122049221497,4.987441111961588e-05
fesselnd-intensiv,2.0,0.00011865211200759374,0.0,0.0,0.00011865211200759374
fest,1.0,5.932605600379687e-05,3.0,0.00030135610246107485,-0.00024203004645727798
festhalten,3.0,0.0001779781680113906,0.0,0.0,0.0001779781680113906
feurig,3.0,0.0001779781680113906,0.0,0.0,0.0001779781680113906
feurigem,0.0,0.0,1.0,0.00010045203415369161,-0.00010045203415369161
fieberhaft,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
filigran,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
filter,1.0,5.932605600379687e-05,1.0,0.00010045203415369161,-4.1125978149894744e-05
final,1.0,5.932605600379687e-05,1.0,0.00010045203415369161,-4.1125978149894744e-05
finden,10.0,0.0005932605600379687,6.0,0.0006027122049221497,-9.45164488418105e-06
flankieren,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
fleischgeworden,2.0,0.00011865211200759374,0.0,0.0,0.00011865211200759374
fleur,3.0,0.0001779781680113906,0.0,0.0,0.0001779781680113906
fleurs,4.0,0.00023730422401518748,0.0,0.0,0.00023730422401518748
flieder-farben,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
fließen,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
fließend,2.0,0.00011865211200759374,1.0,0.00010045203415369161,1.8200077853902126e-05
flippig,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
flirten,2.0,0.00011865211200759374,0.0,0.0,0.00011865211200759374
floral,51.0,0.00302562885619364,5.0,0.0005022601707684581,0.002523368685425182
floral-aromatisch,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
floral-blumig,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
floral-fruchtig,4.0,0.00023730422401518748,0.0,0.0,0.00023730422401518748
floral-holzig,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
floral-musky,2.0,0.00011865211200759374,0.0,0.0,0.00011865211200759374
floral-orientalisch,2.0,0.00011865211200759374,0.0,0.0,0.00011865211200759374
floral-pudrig,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
floral-pudrigen,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
florentinisch,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
floriental,2.0,0.00011865211200759374,0.0,0.0,0.00011865211200759374
floriental-fruchtig,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
flüchtig,1.0,5.932605600379687e-05,1.0,0.00010045203415369161,-4.1125978149894744e-05
flüstern,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
fokussiern,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
folgen,6.0,0.0003559563360227812,8.0,0.0008036162732295329,-0.0004476599372067517
for,31.0,0.0018391077361177028,35.0,0.0035158211953792064,-0.0016767134592615036
fordern,0.0,0.0,1.0,0.00010045203415369161,-0.00010045203415369161
fordernd,0.0,0.0,1.0,0.00010045203415369161,-0.00010045203415369161
formulieren,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
fort,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
fortschrittlich,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
fortsetzen,0.0,0.0,1.0,0.00010045203415369161,-0.00010045203415369161
fougère,0.0,0.0,1.0,0.00010045203415369161,-0.00010045203415369161
französisch,3.0,0.0001779781680113906,1.0,0.00010045203415369161,7.752613385769899e-05
frech,6.0,0.0003559563360227812,0.0,0.0,0.0003559563360227812
frei,12.0,0.0007119126720455624,1.0,0.00010045203415369161,0.0006114606378918708
freigeistig,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
freiheitsliebend,0.0,0.0,2.0,0.00020090406830738323,-0.00020090406830738323
frenetisch,0.0,0.0,1.0,0.00010045203415369161,-0.00010045203415369161
fresh-washed,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
freshness,0.0,0.0,1.0,0.00010045203415369161,-0.00010045203415369161
freudestrahlend,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
freudig,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
freuen,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
frisch,91.0,0.005398671096345515,73.0,0.007332998493219488,-0.0019343273968739734
frisch-blumig,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
frisch-fruchtig,4.0,0.00023730422401518748,0.0,0.0,0.00023730422401518748
frisch-intensive,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
frisch-kühl,0.0,0.0,1.0,0.00010045203415369161,-0.00010045203415369161
frisch-zitrisch,0.0,0.0,1.0,0.00010045203415369161,-0.00010045203415369161
frostig,0.0,0.0,1.0,0.00010045203415369161,-0.00010045203415369161
fruchtig,64.0,0.0037968675842429997,23.0,0.0023103967855349072,0.0014864707987080924
fruchtig-blumig,4.0,0.00023730422401518748,0.0,0.0,0.00023730422401518748
fruchtig-blumigen,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
fruchtig-feminin,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
fruchtig-floral,2.0,0.00011865211200759374,0.0,0.0,0.00011865211200759374
fruchtig-floralen,2.0,0.00011865211200759374,0.0,0.0,0.00011865211200759374
fruchtig-frech,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
fruchtig-frisch,6.0,0.0003559563360227812,2.0,0.00020090406830738323,0.00015505226771539798
fruchtig-grün,0.0,0.0,1.0,0.00010045203415369161,-0.00010045203415369161
fruchtig-ozeanisch,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
fruchtig-saftig,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
fruchtig-würzig,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
fruchtig-zitrisch,2.0,0.00011865211200759374,0.0,0.0,0.00011865211200759374
fruchtigsüßlich,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
fröhlich,15.0,0.000889890840056953,1.0,0.00010045203415369161,0.0007894388059032614
früh,1.0,5.932605600379687e-05,1.0,0.00010045203415369161,-4.1125978149894744e-05
frühlingshaft,3.0,0.0001779781680113906,0.0,0.0,0.0001779781680113906
fulminant,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
funkelnd,3.0,0.0001779781680113906,0.0,0.0,0.0001779781680113906
funkelnden,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
funktional,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
furchtlos,4.0,0.00023730422401518748,0.0,0.0,0.00023730422401518748
fähig,0.0,0.0,1.0,0.00010045203415369161,-0.00010045203415369161
fügen,0.0,0.0,1.0,0.00010045203415369161,-0.00010045203415369161
fühlen,12.0,0.0007119126720455624,1.0,0.00010045203415369161,0.0006114606378918708
fühlst,1.0,5.932605600379687e-05,1.0,0.00010045203415369161,-4.1125978149894744e-05
führen,10.0,0.0005932605600379687,6.0,0.0006027122049221497,-9.45164488418105e-06
führend,2.0,0.00011865211200759374,0.0,0.0,0.00011865211200759374
fündig,0.0,0.0,1.0,0.00010045203415369161,-0.00010045203415369161
fünfeckig,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
für,3.0,0.0001779781680113906,0.0,0.0,0.0001779781680113906
fürein,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
garantieren,2.0,0.00011865211200759374,0.0,0.0,0.00011865211200759374
geballt,1.0,5.932605600379687e-05,1.0,0.00010045203415369161,-4.1125978149894744e-05
geben,6.0,0.0003559563360227812,8.0,0.0008036162732295329,-0.0004476599372067517
gebetten,0.0,0.0,1.0,0.00010045203415369161,-0.00010045203415369161
gebührend,2.0,0.00011865211200759374,0.0,0.0,0.00011865211200759374
gedämpft,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
geei,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
geeignet,0.0,0.0,1.0,0.00010045203415369161,-0.00010045203415369161
geeist,1.0,5.932605600379687e-05,1.0,0.00010045203415369161,-4.1125978149894744e-05
gefallen,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
gefeiert,0.0,0.0,1.0,0.00010045203415369161,-0.00010045203415369161
geflügelt,0.0,0.0,1.0,0.00010045203415369161,-0.00010045203415369161
geformt,2.0,0.00011865211200759374,3.0,0.00030135610246107485,-0.0001827039904534811
gefroren,2.0,0.00011865211200759374,2.0,0.00020090406830738323,-8.225195629978949e-05
gefährlich,2.0,0.00011865211200759374,0.0,0.0,0.00011865211200759374
gefühlvoll,4.0,0.00023730422401518748,1.0,0.00010045203415369161,0.00013685218986149585
gefüllt,1.0,5.932605600379687e-05,2.0,0.00020090406830738323,-0.00014157801230358635
gegenseitig,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
gegensätzlich,0.0,0.0,1.0,0.00010045203415369161,-0.00010045203415369161
gegründet,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
geheim,2.0,0.00011865211200759374,0.0,0.0,0.00011865211200759374
geheimnisvoll,23.0,0.001364499288087328,9.0,0.0009040683073832245,0.0004604309807041035
gehen,4.0,0.00023730422401518748,1.0,0.00010045203415369161,0.00013685218986149585
gehören,10.0,0.0005932605600379687,4.0,0.00040180813661476645,0.0001914524234232022
gehörig,0.0,0.0,1.0,0.00010045203415369161,-0.00010045203415369161
gehüllen,0.0,0.0,1.0,0.00010045203415369161,-0.00010045203415369161
gehüllt,0.0,0.0,1.0,0.00010045203415369161,-0.00010045203415369161
gekonnt,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
geküsst,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
gelassen,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
gelb,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
gelber,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
gelebt,2.0,0.00011865211200759374,0.0,0.0,0.00011865211200759374
gelegentlich,1.0,5.932605600379687e-05,1.0,0.00010045203415369161,-4.1125978149894744e-05
gelindert,0.0,0.0,1.0,0.00010045203415369161,-0.00010045203415369161
gelingen,4.0,0.00023730422401518748,0.0,0.0,0.00023730422401518748
gelten,2.0,0.00011865211200759374,2.0,0.00020090406830738323,-8.225195629978949e-05
gelungen,3.0,0.0001779781680113906,0.0,0.0,0.0001779781680113906
gemeinsam,4.0,0.00023730422401518748,3.0,0.00030135610246107485,-6.405187844588738e-05
genau,12.0,0.0007119126720455624,7.0,0.0007031642390758413,8.748432969721102e-06
genauso,2.0,0.00011865211200759374,2.0,0.00020090406830738323,-8.225195629978949e-05
genießen,22.0,0.0013051732320835312,9.0,0.0009040683073832245,0.00040110492470030667
genügen,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
gepeelt,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
gepflegt,3.0,0.0001779781680113906,0.0,0.0,0.0001779781680113906
geprägt,2.0,0.00011865211200759374,1.0,0.00010045203415369161,1.8200077853902126e-05
geradezu,1.0,5.932605600379687e-05,1.0,0.00010045203415369161,-4.1125978149894744e-05
geradlinig,0.0,0.0,1.0,0.00010045203415369161,-0.00010045203415369161
gerecht,0.0,0.0,1.0,0.00010045203415369161,-0.00010045203415369161
gereift,0.0,0.0,1.0,0.00010045203415369161,-0.00010045203415369161
gereizt,0.0,0.0,1.0,0.00010045203415369161,-0.00010045203415369161
geriffelt,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
gering,2.0,0.00011865211200759374,0.0,0.0,0.00011865211200759374
gerne,2.0,0.00011865211200759374,4.0,0.00040180813661476645,-0.0002831560246071727
geräuchert,0.0,0.0,1.0,0.00010045203415369161,-0.00010045203415369161
geröstet,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
gesamt,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
geschehen,0.0,0.0,2.0,0.00020090406830738323,-0.00020090406830738323
geschickt,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
geschliffen,2.0,0.00011865211200759374,0.0,0.0,0.00011865211200759374
geschmeidig,0.0,0.0,5.0,0.0005022601707684581,-0.0005022601707684581
gesellen,3.0,0.0001779781680113906,2.0,0.00020090406830738323,-2.2925900295992624e-05
gesellschaftlich,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
gestalen,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
gestalten,3.0,0.0001779781680113906,0.0,0.0,0.0001779781680113906
gesund,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
getragen,0.0,0.0,1.0,0.00010045203415369161,-0.00010045203415369161
gewagt,7.0,0.0004152823920265781,1.0,0.00010045203415369161,0.0003148303578728865
gewaltig,1.0,5.932605600379687e-05,1.0,0.00010045203415369161,-4.1125978149894744e-05
gewinnen,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
gewiss,0.0,0.0,2.0,0.00020090406830738323,-0.00020090406830738323
gewiß,3.0,0.0001779781680113906,0.0,0.0,0.0001779781680113906
gewähren,0.0,0.0,1.0,0.00010045203415369161,-0.00010045203415369161
gezuckert,4.0,0.00023730422401518748,0.0,0.0,0.00023730422401518748
gigantisch,0.0,0.0,1.0,0.00010045203415369161,-0.00010045203415369161
gipfeln,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
glamourös,8.0,0.00047460844803037496,0.0,0.0,0.00047460844803037496
glamourös-floral,2.0,0.00011865211200759374,0.0,0.0,0.00011865211200759374
glanzvoll,2.0,0.00011865211200759374,0.0,0.0,0.00011865211200759374
glauben,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
gleich,0.0,0.0,3.0,0.00030135610246107485,-0.00030135610246107485
gleichbedeutend,1.0,5.932605600379687e-05,1.0,0.00010045203415369161,-4.1125978149894744e-05
gleichen,0.0,0.0,1.0,0.00010045203415369161,-0.00010045203415369161
gleichermaßen,1.0,5.932605600379687e-05,1.0,0.00010045203415369161,-4.1125978149894744e-05
gleichnamig,3.0,0.0001779781680113906,0.0,0.0,0.0001779781680113906
gleichsam,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
gleichzeitig,7.0,0.0004152823920265781,3.0,0.00030135610246107485,0.00011392628956550323
glitzernd,2.0,0.00011865211200759374,0.0,0.0,0.00011865211200759374
glitzert,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
gläsern,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
glücklich,4.0,0.00023730422401518748,0.0,0.0,0.00023730422401518748
glückselig,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
glühend,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
gold,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
golden,11.0,0.0006525866160417656,0.0,0.0,0.0006525866160417656
goldfarben,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
gourmand,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
gourmandig,2.0,0.00011865211200759374,0.0,0.0,0.00011865211200759374
graben,0.0,0.0,1.0,0.00010045203415369161,-0.00010045203415369161
grafisch,0.0,0.0,1.0,0.00010045203415369161,-0.00010045203415369161
greifen,1.0,5.932605600379687e-05,3.0,0.00030135610246107485,-0.00024203004645727798
grenzenlos,1.0,5.932605600379687e-05,3.0,0.00030135610246107485,-0.00024203004645727798
griechisch,0.0,0.0,1.0,0.00010045203415369161,-0.00010045203415369161
grün,16.0,0.0009492168960607499,25.0,0.0025113008538422904,-0.0015620839577815404
grün-krautig,0.0,0.0,1.0,0.00010045203415369161,-0.00010045203415369161
grünaromatisch,0.0,0.0,1.0,0.00010045203415369161,-0.00010045203415369161
gründen,6.0,0.0003559563360227812,6.0,0.0006027122049221497,-0.0002467558688993685
grünlich-frisch,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
gut,2.0,0.00011865211200759374,1.0,0.00010045203415369161,1.8200077853902126e-05
gute,0.0,0.0,1.0,0.00010045203415369161,-0.00010045203415369161
gänseblümch,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
gänzlich,2.0,0.00011865211200759374,0.0,0.0,0.00011865211200759374
gönnen,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
gönner,3.0,0.0001779781680113906,2.0,0.00020090406830738323,-2.2925900295992624e-05
hackett,0.0,0.0,1.0,0.00010045203415369161,-0.00010045203415369161
hallen,0.0,0.0,1.0,0.00010045203415369161,-0.00010045203415369161
halten,6.0,0.0003559563360227812,2.0,0.00020090406830738323,0.00015505226771539798
harmonieren,2.0,0.00011865211200759374,2.0,0.00020090406830738323,-8.225195629978949e-05
harmonisch,15.0,0.000889890840056953,8.0,0.0008036162732295329,8.627456682742008e-05
harmonisierend,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
harmonsich,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
harzig,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
harzig-süß,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
hat!#Kreieren,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
hauchzart,2.0,0.00011865211200759374,0.0,0.0,0.00011865211200759374
hautig,1.0,5.932605600379687e-05,1.0,0.00010045203415369161,-4.1125978149894744e-05
hautnah,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
hautverträglichkeit,0.0,0.0,2.0,0.00020090406830738323,-0.00020090406830738323
heben,2.0,0.00011865211200759374,1.0,0.00010045203415369161,1.8200077853902126e-05
heimlich,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
heit,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
heiter,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
heiß,4.0,0.00023730422401518748,5.0,0.0005022601707684581,-0.0002649559467532706
helfen,0.0,0.0,1.0,0.00010045203415369161,-0.00010045203415369161
hell,11.0,0.0006525866160417656,4.0,0.00040180813661476645,0.00025077847942699913
hemmungslos,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
herauspicken,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
herausragend,3.0,0.0001779781680113906,0.0,0.0,0.0001779781680113906
herausstechen,0.0,0.0,1.0,0.00010045203415369161,-0.00010045203415369161
herauszufordern,0.0,0.0,1.0,0.00010045203415369161,-0.00010045203415369161
herb,0.0,0.0,5.0,0.0005022601707684581,-0.0005022601707684581
herb-aromatisch,0.0,0.0,2.0,0.00020090406830738323,-0.00020090406830738323
herb-maskuliner,0.0,0.0,4.0,0.00040180813661476645,-0.00040180813661476645
herb-spritzig,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
herben,0.0,0.0,2.0,0.00020090406830738323,-0.00020090406830738323
herkömmlich,2.0,0.00011865211200759374,0.0,0.0,0.00011865211200759374
herrlich,5.0,0.00029663028001898433,1.0,0.00010045203415369161,0.00019617824586529273
herstellen,3.0,0.0001779781680113906,1.0,0.00010045203415369161,7.752613385769899e-05
herum,3.0,0.0001779781680113906,1.0,0.00010045203415369161,7.752613385769899e-05
hervor,3.0,0.0001779781680113906,3.0,0.00030135610246107485,-0.00012337793444968425
hervorbringen,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
hervorheben,0.0,0.0,2.0,0.00020090406830738323,-0.00020090406830738323
hervorragend,3.0,0.0001779781680113906,1.0,0.00010045203415369161,7.752613385769899e-05
hervorrufen,3.0,0.0001779781680113906,0.0,0.0,0.0001779781680113906
hervorzuheben,1.0,5.932605600379687e-05,1.0,0.00010045203415369161,-4.1125978149894744e-05
heutig,2.0,0.00011865211200759374,2.0,0.00020090406830738323,-8.225195629978949e-05
hierdurch,0.0,0.0,1.0,0.00010045203415369161,-0.00010045203415369161
him,0.0,0.0,3.0,0.00030135610246107485,-0.00030135610246107485
himmlisch,4.0,0.00023730422401518748,0.0,0.0,0.00023730422401518748
hinaus,0.0,0.0,2.0,0.00020090406830738323,-0.00020090406830738323
hinausgehen,0.0,0.0,1.0,0.00010045203415369161,-0.00010045203415369161
hinauswächst,0.0,0.0,1.0,0.00010045203415369161,-0.00010045203415369161
hinauszutragen,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
hinterlassen,3.0,0.0001779781680113906,3.0,0.00030135610246107485,-0.00012337793444968425
hinterlässen,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
hinterlässt,1.0,5.932605600379687e-05,1.0,0.00010045203415369161,-4.1125978149894744e-05
hinweggetragen,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
hinzu,1.0,5.932605600379687e-05,2.0,0.00020090406830738323,-0.00014157801230358635
hinzufügen,1.0,5.932605600379687e-05,1.0,0.00010045203415369161,-4.1125978149894744e-05
hinzugeben,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
hitzig,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
hoch,7.0,0.0004152823920265781,4.0,0.00040180813661476645,1.3474255411811628e-05
hochklassisch,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
hochwertig,13.0,0.0007712387280493592,11.0,0.0011049723756906078,-0.0003337336476412486
hoffen,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
holen,3.0,0.0001779781680113906,0.0,0.0,0.0001779781680113906
holzig,24.0,0.0014238253440911248,47.0,0.004721245605223506,-0.003297420261132381
holzig-aromatisch,0.0,0.0,7.0,0.0007031642390758413,-0.0007031642390758413
holzig-blumige,1.0,5.932605600379687e-05,1.0,0.00010045203415369161,-4.1125978149894744e-05
holzig-erdig,0.0,0.0,2.0,0.00020090406830738323,-0.00020090406830738323
holzig-floral,1.0,5.932605600379687e-05,1.0,0.00010045203415369161,-4.1125978149894744e-05
holzig-frisch,0.0,0.0,1.0,0.00010045203415369161,-0.00010045203415369161
holzig-fruchtig,2.0,0.00011865211200759374,0.0,0.0,0.00011865211200759374
holzig-ledrig,0.0,0.0,1.0,0.00010045203415369161,-0.00010045203415369161
holzig-orientalisch,0.0,0.0,1.0,0.00010045203415369161,-0.00010045203415369161
holzig-süß,0.0,0.0,4.0,0.00040180813661476645,-0.00040180813661476645
holzig-warmen,0.0,0.0,1.0,0.00010045203415369161,-0.00010045203415369161
holzig-würzig,0.0,0.0,1.0,0.00010045203415369161,-0.00010045203415369161
holzige,0.0,0.0,1.0,0.00010045203415369161,-0.00010045203415369161
honigartig-würzig,2.0,0.00011865211200759374,0.0,0.0,0.00011865211200759374
