lemma,absolute_women,relative_women,absolute_men,relative_men,delta
shimmer,5.0,6.484411474814545e-05,0.0,0.0,6.484411474814545e-05
shimmering,3.0,3.8906468848887275e-05,1.0,3.400204012240735e-05,4.904428726479928e-06
shimoga,0.0,0.0,2.0,6.80040802448147e-05,-6.80040802448147e-05
shin,7.0,9.078176064740364e-05,0.0,0.0,9.078176064740364e-05
shine,10.0,0.0001296882294962909,1.0,3.400204012240735e-05,9.568618937388356e-05
shiny,3.0,3.8906468848887275e-05,3.0,0.00010200612036722203,-6.309965151833475e-05
shirt,0.0,0.0,2.0,6.80040802448147e-05,-6.80040802448147e-05
shiseido,4.0,5.187529179851637e-05,0.0,0.0,5.187529179851637e-05
shiseidofragrance,2.0,2.5937645899258183e-05,0.0,0.0,2.5937645899258183e-05
shiso,0.0,0.0,1.0,3.400204012240735e-05,-3.400204012240735e-05
shocking,3.0,3.8906468848887275e-05,0.0,0.0,3.8906468848887275e-05
shoe,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
shoot,2.0,2.5937645899258183e-05,1.0,3.400204012240735e-05,-8.064394223149163e-06
shop,509.0,0.006601130881361207,202.0,0.006868412104726283,-0.00026728122336507586
shore,4.0,5.187529179851637e-05,0.0,0.0,5.187529179851637e-05
short,12.0,0.0001556258753955491,4.0,0.0001360081604896294,1.9617714905919713e-05
shot,9.0,0.00011671940654666182,1.0,3.400204012240735e-05,8.271736642425447e-05
shoulder,6.0,7.781293769777455e-05,13.0,0.0004420265215912955,-0.00036421358389352094
show,4.0,5.187529179851637e-05,2.0,6.80040802448147e-05,-1.6128788446298327e-05
showcase,6.0,7.781293769777455e-05,4.0,0.0001360081604896294,-5.819522279185484e-05
showcaserediscover,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
showdown,3.0,3.8906468848887275e-05,4.0,0.0001360081604896294,-9.710169164074212e-05
shower,20.0,0.0002593764589925818,14.0,0.0004760285617137028,-0.000216652102721121
showtime,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
shoyeido,0.0,0.0,1.0,3.400204012240735e-05,-3.400204012240735e-05
shroud,2.0,2.5937645899258183e-05,1.0,3.400204012240735e-05,-8.064394223149163e-06
shy,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
shyamala,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
si,6.0,7.781293769777455e-05,0.0,0.0,7.781293769777455e-05
siam,1.0,1.2968822949629092e-05,1.0,3.400204012240735e-05,-2.1033217172778255e-05
siano,1.0,1.2968822949629092e-05,2.0,6.80040802448147e-05,-5.50352572951856e-05
sibirica,3.0,3.8906468848887275e-05,0.0,0.0,3.8906468848887275e-05
sich,2.0,2.5937645899258183e-05,0.0,0.0,2.5937645899258183e-05
sichuan,6.0,7.781293769777455e-05,1.0,3.400204012240735e-05,4.3810897575367203e-05
sicilian,14.0,0.00018156352129480727,8.0,0.0002720163209792588,-9.04527996844515e-05
sicily,2.0,2.5937645899258183e-05,0.0,0.0,2.5937645899258183e-05
side,9.0,0.00011671940654666182,7.0,0.0002380142808568514,-0.00012129487431018959
sideways,0.0,0.0,1.0,3.400204012240735e-05,-3.400204012240735e-05
sie,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
sight,6.0,7.781293769777455e-05,1.0,3.400204012240735e-05,4.3810897575367203e-05
sign,6.0,7.781293769777455e-05,1.0,3.400204012240735e-05,4.3810897575367203e-05
signal,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
signature,138.0,0.0017896975670488146,61.0,0.002074124447466848,-0.00028442688041803335
signatureoriental,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
signify,2.0,2.5937645899258183e-05,0.0,0.0,2.5937645899258183e-05
silage,2.0,2.5937645899258183e-05,0.0,0.0,2.5937645899258183e-05
silence,3.0,3.8906468848887275e-05,0.0,0.0,3.8906468848887275e-05
silhouette,5.0,6.484411474814545e-05,4.0,0.0001360081604896294,-7.116404574148394e-05
silica,4.0,5.187529179851637e-05,0.0,0.0,5.187529179851637e-05
silicone,7.0,9.078176064740364e-05,0.0,0.0,9.078176064740364e-05
silk,4.0,5.187529179851637e-05,0.0,0.0,5.187529179851637e-05
silkolide,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
silky,5.0,6.484411474814545e-05,0.0,0.0,6.484411474814545e-05
sillage,10.0,0.0001296882294962909,3.0,0.00010200612036722203,2.768210912906887e-05
silver,3.0,3.8906468848887275e-05,16.0,0.0005440326419585176,-0.0005051261731096303
silvery,0.0,0.0,1.0,3.400204012240735e-05,-3.400204012240735e-05
silylate,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
simmer,2.0,2.5937645899258183e-05,0.0,0.0,2.5937645899258183e-05
simmondsia,2.0,2.5937645899258183e-05,0.0,0.0,2.5937645899258183e-05
simons,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
simple,7.0,9.078176064740364e-05,2.0,6.80040802448147e-05,2.277768040258894e-05
simplicity,2.0,2.5937645899258183e-05,2.0,6.80040802448147e-05,-4.206643434555651e-05
simply,15.0,0.00019453234424443637,3.0,0.00010200612036722203,9.252622387721434e-05
simultaneous,2.0,2.5937645899258183e-05,0.0,0.0,2.5937645899258183e-05
simultaneously,1.0,1.2968822949629092e-05,1.0,3.400204012240735e-05,-2.1033217172778255e-05
sin,2.0,2.5937645899258183e-05,0.0,0.0,2.5937645899258183e-05
sincere,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
sinensis,2.0,2.5937645899258183e-05,0.0,0.0,2.5937645899258183e-05
sinful,0.0,0.0,1.0,3.400204012240735e-05,-3.400204012240735e-05
singer,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
single,4.0,5.187529179851637e-05,3.0,0.00010200612036722203,-5.013082856870567e-05
singular,3.0,3.8906468848887275e-05,2.0,6.80040802448147e-05,-2.909761139592742e-05
singularity,4.0,5.187529179851637e-05,0.0,0.0,5.187529179851637e-05
sinuous,2.0,2.5937645899258183e-05,1.0,3.400204012240735e-05,-8.064394223149163e-06
sip,3.0,3.8906468848887275e-05,0.0,0.0,3.8906468848887275e-05
sipos,0.0,0.0,1.0,3.400204012240735e-05,-3.400204012240735e-05
siren,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
sirup,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
sisley,8.0,0.00010375058359703273,1.0,3.400204012240735e-05,6.97485434746254e-05
sisterhood,2.0,2.5937645899258183e-05,0.0,0.0,2.5937645899258183e-05
sit,4.0,5.187529179851637e-05,5.0,0.00017001020061203673,-0.00011813490881352036
située,1.0,1.2968822949629092e-05,1.0,3.400204012240735e-05,-2.1033217172778255e-05
size,15.0,0.00019453234424443637,5.0,0.00017001020061203673,2.452214363239964e-05
sized,3.0,3.8906468848887275e-05,0.0,0.0,3.8906468848887275e-05
skim,2.0,2.5937645899258183e-05,0.0,0.0,2.5937645899258183e-05
skin,219.0,0.0028401722259687712,76.0,0.0025841550493029583,0.00025601717666581293
skin.3,0.0,0.0,1.0,3.400204012240735e-05,-3.400204012240735e-05
skincare,5.0,6.484411474814545e-05,3.0,0.00010200612036722203,-3.716200561907658e-05
skinremi,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
skulk,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
sky,19.0,0.00024640763604295276,7.0,0.0002380142808568514,8.393355186101355e-06
slash,0.0,0.0,2.0,6.80040802448147e-05,-6.80040802448147e-05
slate,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
slay,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
sleek,10.0,0.0001296882294962909,13.0,0.0004420265215912955,-0.00031233829209500455
sleep,15.0,0.00019453234424443637,0.0,0.0,0.00019453234424443637
sleeve,0.0,0.0,2.0,6.80040802448147e-05,-6.80040802448147e-05
slick,2.0,2.5937645899258183e-05,0.0,0.0,2.5937645899258183e-05
slide,2.0,2.5937645899258183e-05,0.0,0.0,2.5937645899258183e-05
slight,4.0,5.187529179851637e-05,0.0,0.0,5.187529179851637e-05
slightly,11.0,0.00014265705244592,2.0,6.80040802448147e-05,7.465297220110531e-05
slim,1.0,1.2968822949629092e-05,1.0,3.400204012240735e-05,-2.1033217172778255e-05
sling,0.0,0.0,3.0,0.00010200612036722203,-0.00010200612036722203
slip,15.0,0.00019453234424443637,0.0,0.0,0.00019453234424443637
slither,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
slope,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
slow,3.0,3.8906468848887275e-05,0.0,0.0,3.8906468848887275e-05
slowly,0.0,0.0,1.0,3.400204012240735e-05,-3.400204012240735e-05
small,3.0,3.8906468848887275e-05,0.0,0.0,3.8906468848887275e-05
smartphone,0.0,0.0,1.0,3.400204012240735e-05,-3.400204012240735e-05
smdi,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
smell,55.0,0.0007132852622296,13.0,0.0004420265215912955,0.00027125874063830456
smile,11.0,0.00014265705244592,0.0,0.0,0.00014265705244592
smoke,6.0,7.781293769777455e-05,1.0,3.400204012240735e-05,4.3810897575367203e-05
smoked,0.0,0.0,1.0,3.400204012240735e-05,-3.400204012240735e-05
smokey,0.0,0.0,5.0,0.00017001020061203673,-0.00017001020061203673
smokin,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
smokiness,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
smokiness.|create,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
smoky,27.0,0.0003501582196399855,14.0,0.0004760285617137028,-0.00012587034207371732
smolder,0.0,0.0,1.0,3.400204012240735e-05,-3.400204012240735e-05
smolderingly,0.0,0.0,1.0,3.400204012240735e-05,-3.400204012240735e-05
smooth,38.0,0.0004928152720859055,14.0,0.0004760285617137028,1.678671037220271e-05
smoothness,2.0,2.5937645899258183e-05,0.0,0.0,2.5937645899258183e-05
smoulder,3.0,3.8906468848887275e-05,0.0,0.0,3.8906468848887275e-05
smouldering,2.0,2.5937645899258183e-05,0.0,0.0,2.5937645899258183e-05
snake,10.0,0.0001296882294962909,0.0,0.0,0.0001296882294962909
snap,1.0,1.2968822949629092e-05,1.0,3.400204012240735e-05,-2.1033217172778255e-05
soak,6.0,7.781293769777455e-05,0.0,0.0,7.781293769777455e-05
soap,0.0,0.0,1.0,3.400204012240735e-05,-3.400204012240735e-05
soar,2.0,2.5937645899258183e-05,0.0,0.0,2.5937645899258183e-05
sober,0.0,0.0,2.0,6.80040802448147e-05,-6.80040802448147e-05
social,0.0,0.0,1.0,3.400204012240735e-05,-3.400204012240735e-05
socially,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
society,1.0,1.2968822949629092e-05,12.0,0.00040802448146888814,-0.00039505565851925904
sodium,17.0,0.00022046999014369457,18.0,0.0006120367222033322,-0.00039156673205963767
soflty,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
soft,69.0,0.0008948487835244073,10.0,0.00034002040122407346,0.0005548283823003338
soften,9.0,0.00011671940654666182,1.0,3.400204012240735e-05,8.271736642425447e-05
softly,3.0,3.8906468848887275e-05,1.0,3.400204012240735e-05,4.904428726479928e-06
softness,12.0,0.0001556258753955491,2.0,6.80040802448147e-05,8.762179515073441e-05
softness.\t,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
soie,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
soir,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
soja,2.0,2.5937645899258183e-05,0.0,0.0,2.5937645899258183e-05
sol,3.0,3.8906468848887275e-05,0.0,0.0,3.8906468848887275e-05
solaire,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
solar,36.0,0.0004668776261866473,5.0,0.00017001020061203673,0.0002968674255746105
solareol,0.0,0.0,1.0,3.400204012240735e-05,-3.400204012240735e-05
sole,2.0,2.5937645899258183e-05,0.0,0.0,2.5937645899258183e-05
soleia,2.0,2.5937645899258183e-05,0.0,0.0,2.5937645899258183e-05
soleil,13.0,0.0001685946983451782,3.0,0.00010200612036722203,6.658857797795617e-05
solid,5.0,6.484411474814545e-05,2.0,6.80040802448147e-05,-3.159965496669242e-06
solidity,0.0,0.0,1.0,3.400204012240735e-05,-3.400204012240735e-05
solo,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
solution,1.0,1.2968822949629092e-05,1.0,3.400204012240735e-05,-2.1033217172778255e-05
solvent,3.0,3.8906468848887275e-05,0.0,0.0,3.8906468848887275e-05
somalia,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
somptuous,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
son,7.0,9.078176064740364e-05,9.0,0.0003060183611016661,-0.00021523660045426248
song,11.0,0.00014265705244592,0.0,0.0,0.00014265705244592
songwriter,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
sonnet,2.0,2.5937645899258183e-05,0.0,0.0,2.5937645899258183e-05
sont,17.0,0.00022046999014369457,22.0,0.0007480448826929616,-0.000527574892549267
soon,2.0,2.5937645899258183e-05,0.0,0.0,2.5937645899258183e-05
sooth,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
soothe,6.0,7.781293769777455e-05,7.0,0.0002380142808568514,-0.00016020134315907684
soothing,2.0,2.5937645899258183e-05,0.0,0.0,2.5937645899258183e-05
soothingly,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
sophie,0.0,0.0,1.0,3.400204012240735e-05,-3.400204012240735e-05
sophisticate,2.0,2.5937645899258183e-05,1.0,3.400204012240735e-05,-8.064394223149163e-06
sophisticated,39.0,0.0005057840950355346,18.0,0.0006120367222033322,-0.00010625262716779766
sophistication,14.0,0.00018156352129480727,18.0,0.0006120367222033322,-0.00043047320090852496
sorbate,0.0,0.0,1.0,3.400204012240735e-05,-3.400204012240735e-05
sorbet,7.0,9.078176064740364e-05,0.0,0.0,9.078176064740364e-05
sorbic,3.0,3.8906468848887275e-05,0.0,0.0,3.8906468848887275e-05
sorbitan,3.0,3.8906468848887275e-05,1.0,3.400204012240735e-05,4.904428726479928e-06
sorbu,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
soufflée,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
soul,19.0,0.00024640763604295276,3.0,0.00010200612036722203,0.00014440151567573074
sound,6.0,7.781293769777455e-05,1.0,3.400204012240735e-05,4.3810897575367203e-05
soundtrack,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
sour,2.0,2.5937645899258183e-05,1.0,3.400204012240735e-05,-8.064394223149163e-06
source,55.0,0.0007132852622296,20.0,0.0006800408024481469,3.324445978145313e-05
sourced,5.0,6.484411474814545e-05,0.0,0.0,6.484411474814545e-05
sourced)note,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
sourced.-,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
south,0.0,0.0,1.0,3.400204012240735e-05,-3.400204012240735e-05
southern,3.0,3.8906468848887275e-05,0.0,0.0,3.8906468848887275e-05
soy,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
soybean,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
space,2.0,2.5937645899258183e-05,7.0,0.0002380142808568514,-0.00021207663495759324
spark,10.0,0.0001296882294962909,3.0,0.00010200612036722203,2.768210912906887e-05
sparkle,56.0,0.0007262540851792291,8.0,0.0002720163209792588,0.0004542377641999703
sparkles,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
sparkling,52.0,0.0006743787933807128,13.0,0.0004420265215912955,0.00023235227178941732
speak,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
speakeasy,0.0,0.0,1.0,3.400204012240735e-05,-3.400204012240735e-05
spearmint,1.0,1.2968822949629092e-05,2.0,6.80040802448147e-05,-5.50352572951856e-05
special,11.0,0.00014265705244592,3.0,0.00010200612036722203,4.065093207869797e-05
specially,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
species,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
specific,3.0,3.8906468848887275e-05,0.0,0.0,3.8906468848887275e-05
spectacular,4.0,5.187529179851637e-05,1.0,3.400204012240735e-05,1.787325167610902e-05
spectacularly,2.0,2.5937645899258183e-05,0.0,0.0,2.5937645899258183e-05
speed,0.0,0.0,1.0,3.400204012240735e-05,-3.400204012240735e-05
spell,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
spellbind,1.0,1.2968822949629092e-05,1.0,3.400204012240735e-05,-2.1033217172778255e-05
spellbinding,0.0,0.0,2.0,6.80040802448147e-05,-6.80040802448147e-05
spherical,0.0,0.0,1.0,3.400204012240735e-05,-3.400204012240735e-05
spice,20.0,0.0002593764589925818,22.0,0.0007480448826929616,-0.0004886684237003797
spicebomb,0.0,0.0,14.0,0.0004760285617137028,-0.0004760285617137028
spiced,2.0,2.5937645899258183e-05,0.0,0.0,2.5937645899258183e-05
spicekey,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
spices,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
spiciness,4.0,5.187529179851637e-05,1.0,3.400204012240735e-05,1.787325167610902e-05
spicy,55.0,0.0007132852622296,64.0,0.00217613056783407,-0.00146284530560447
spicyscent,3.0,3.8906468848887275e-05,2.0,6.80040802448147e-05,-2.909761139592742e-05
spike,0.0,0.0,3.0,0.00010200612036722203,-0.00010200612036722203
spiked,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
spill,11.0,0.00014265705244592,0.0,0.0,0.00014265705244592
spin,5.0,6.484411474814545e-05,1.0,3.400204012240735e-05,3.0842074625738105e-05
spirit,62.0,0.0008040670228770037,17.0,0.0005780346820809249,0.00022603234079607878
spirited,14.0,0.00018156352129480727,0.0,0.0,0.00018156352129480727
spiritual,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
spirituality,2.0,2.5937645899258183e-05,0.0,0.0,2.5937645899258183e-05
splash,1.0,1.2968822949629092e-05,3.0,0.00010200612036722203,-8.903729741759295e-05
splashy,2.0,2.5937645899258183e-05,1.0,3.400204012240735e-05,-8.064394223149163e-06
splendidly,0.0,0.0,2.0,6.80040802448147e-05,-6.80040802448147e-05
splendor,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
splendour,2.0,2.5937645899258183e-05,0.0,0.0,2.5937645899258183e-05
spontaneity,5.0,6.484411474814545e-05,0.0,0.0,6.484411474814545e-05
spontaneous,6.0,7.781293769777455e-05,1.0,3.400204012240735e-05,4.3810897575367203e-05
sport,0.0,0.0,5.0,0.00017001020061203673,-0.00017001020061203673
spot,4.0,5.187529179851637e-05,4.0,0.0001360081604896294,-8.413286869111302e-05
spotless,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
spotlight,8.0,0.00010375058359703273,7.0,0.0002380142808568514,-0.00013426369725981867
sprakling,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
spray,189.0,0.0024511075374798984,76.0,0.0025841550493029583,-0.00013304751182305992
spread,2.0,2.5937645899258183e-05,0.0,0.0,2.5937645899258183e-05
spring,20.0,0.0002593764589925818,0.0,0.0,0.0002593764589925818
springtime,4.0,5.187529179851637e-05,0.0,0.0,5.187529179851637e-05
sprinkle,2.0,2.5937645899258183e-05,2.0,6.80040802448147e-05,-4.206643434555651e-05
sprinkling,3.0,3.8906468848887275e-05,0.0,0.0,3.8906468848887275e-05
spritz,61.0,0.0007910981999273746,0.0,0.0,0.0007910981999273746
spritz.​,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
spur,0.0,0.0,1.0,3.400204012240735e-05,-3.400204012240735e-05
squalane,3.0,3.8906468848887275e-05,0.0,0.0,3.8906468848887275e-05
square,6.0,7.781293769777455e-05,4.0,0.0001360081604896294,-5.819522279185484e-05
squeeze,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
sri,7.0,9.078176064740364e-05,0.0,0.0,9.078176064740364e-05
stage,39.0,0.0005057840950355346,1.0,3.400204012240735e-05,0.00047178205491312723
staggering,0.0,0.0,1.0,3.400204012240735e-05,-3.400204012240735e-05
stall,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
stamp,2.0,2.5937645899258183e-05,1.0,3.400204012240735e-05,-8.064394223149163e-06
stand,7.0,9.078176064740364e-05,5.0,0.00017001020061203673,-7.922843996463309e-05
standard,18.0,0.00023343881309332364,2.0,6.80040802448147e-05,0.00016543473284850893
standout,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
star,31.0,0.00040203351143850184,11.0,0.0003740224413464808,2.801107009202104e-05
star!•,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
star',0.0,0.0,2.0,6.80040802448147e-05,-6.80040802448147e-05
starch,1.0,1.2968822949629092e-05,1.0,3.400204012240735e-05,-2.1033217172778255e-05
stark,0.0,0.0,2.0,6.80040802448147e-05,-6.80040802448147e-05
starry,2.0,2.5937645899258183e-05,0.0,0.0,2.5937645899258183e-05
start,12.0,0.0001556258753955491,3.0,0.00010200612036722203,5.361975502832707e-05
starting,1.0,1.2968822949629092e-05,1.0,3.400204012240735e-05,-2.1033217172778255e-05
state,4.0,5.187529179851637e-05,2.0,6.80040802448147e-05,-1.6128788446298327e-05
statement,6.0,7.781293769777455e-05,9.0,0.0003060183611016661,-0.00022820542340389158
stature,0.0,0.0,1.0,3.400204012240735e-05,-3.400204012240735e-05
stay,3.0,3.8906468848887275e-05,1.0,3.400204012240735e-05,4.904428726479928e-06
staying,0.0,0.0,1.0,3.400204012240735e-05,-3.400204012240735e-05
steadily,0.0,0.0,1.0,3.400204012240735e-05,-3.400204012240735e-05
steam,3.0,3.8906468848887275e-05,1.0,3.400204012240735e-05,4.904428726479928e-06
stearate,0.0,0.0,5.0,0.00017001020061203673,-0.00017001020061203673
steareth-2,2.0,2.5937645899258183e-05,0.0,0.0,2.5937645899258183e-05
steareth-21,2.0,2.5937645899258183e-05,0.0,0.0,2.5937645899258183e-05
stearoyl,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
stearyl,2.0,2.5937645899258183e-05,0.0,0.0,2.5937645899258183e-05
steel,2.0,2.5937645899258183e-05,0.0,0.0,2.5937645899258183e-05
steep,5.0,6.484411474814545e-05,1.0,3.400204012240735e-05,3.0842074625738105e-05
steet,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
stellt,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
stem,7.0,9.078176064740364e-05,2.0,6.80040802448147e-05,2.277768040258894e-05
step,15.0,0.00019453234424443637,5.0,0.00017001020061203673,2.452214363239964e-05
stephanotis,4.0,5.187529179851637e-05,0.0,0.0,5.187529179851637e-05
stepinto,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
stet,2.0,2.5937645899258183e-05,0.0,0.0,2.5937645899258183e-05
stick,0.0,0.0,3.0,0.00010200612036722203,-0.00010200612036722203
sticky,0.0,0.0,1.0,3.400204012240735e-05,-3.400204012240735e-05
stiletto,2.0,2.5937645899258183e-05,0.0,0.0,2.5937645899258183e-05
stimulate,0.0,0.0,4.0,0.0001360081604896294,-0.0001360081604896294
stimulating,0.0,0.0,2.0,6.80040802448147e-05,-6.80040802448147e-05
stir,2.0,2.5937645899258183e-05,2.0,6.80040802448147e-05,-4.206643434555651e-05
stirring,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
stitch,0.0,0.0,1.0,3.400204012240735e-05,-3.400204012240735e-05
stoke,0.0,0.0,1.0,3.400204012240735e-05,-3.400204012240735e-05
stone,4.0,5.187529179851637e-05,9.0,0.0003060183611016661,-0.0002541430693031498
stop,13.0,0.0001685946983451782,1.0,3.400204012240735e-05,0.00013459265822277086
stopper,10.0,0.0001296882294962909,0.0,0.0,0.0001296882294962909
stopping,0.0,0.0,1.0,3.400204012240735e-05,-3.400204012240735e-05
store,12.0,0.0001556258753955491,4.0,0.0001360081604896294,1.9617714905919713e-05
storm,2.0,2.5937645899258183e-05,0.0,0.0,2.5937645899258183e-05
story,39.0,0.0005057840950355346,8.0,0.0002720163209792588,0.0002337677740562758
story:-,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
stove,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
straight,4.0,5.187529179851637e-05,0.0,0.0,5.187529179851637e-05
strap,0.0,0.0,1.0,3.400204012240735e-05,-3.400204012240735e-05
strawberries,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
strawberry,27.0,0.0003501582196399855,0.0,0.0,0.0003501582196399855
strawberryheart,2.0,2.5937645899258183e-05,0.0,0.0,2.5937645899258183e-05
streak,1.0,1.2968822949629092e-05,1.0,3.400204012240735e-05,-2.1033217172778255e-05
stream,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
streamlined,0.0,0.0,1.0,3.400204012240735e-05,-3.400204012240735e-05
street,42.0,0.0005446905638844218,3.0,0.00010200612036722203,0.0004426844435171998
strength,30.0,0.00038906468848887274,28.0,0.0009520571234274056,-0.0005629924349385329
strengthen,3.0,3.8906468848887275e-05,2.0,6.80040802448147e-05,-2.909761139592742e-05
stress,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
stretch,2.0,2.5937645899258183e-05,0.0,0.0,2.5937645899258183e-05
stride,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
strife,5.0,6.484411474814545e-05,0.0,0.0,6.484411474814545e-05
strike,10.0,0.0001296882294962909,5.0,0.00017001020061203673,-4.0321971115745824e-05
striking,7.0,9.078176064740364e-05,8.0,0.0002720163209792588,-0.00018123456033185514
strikingly,2.0,2.5937645899258183e-05,0.0,0.0,2.5937645899258183e-05
strip,0.0,0.0,1.0,3.400204012240735e-05,-3.400204012240735e-05
stroll,9.0,0.00011671940654666182,1.0,3.400204012240735e-05,8.271736642425447e-05
strolling,0.0,0.0,1.0,3.400204012240735e-05,-3.400204012240735e-05
strong,85.0,0.0011023499507184728,53.0,0.0018021081264875892,-0.0006997581757691165
stronger,0.0,0.0,5.0,0.00017001020061203673,-0.00017001020061203673
strongly,1.0,1.2968822949629092e-05,1.0,3.400204012240735e-05,-2.1033217172778255e-05
structure,7.0,9.078176064740364e-05,4.0,0.0001360081604896294,-4.522639984222575e-05
stud,4.0,5.187529179851637e-05,2.0,6.80040802448147e-05,-1.6128788446298327e-05
student,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
studio,0.0,0.0,1.0,3.400204012240735e-05,-3.400204012240735e-05
study,2.0,2.5937645899258183e-05,1.0,3.400204012240735e-05,-8.064394223149163e-06
stuff,5.0,6.484411474814545e-05,0.0,0.0,6.484411474814545e-05
stunning,3.0,3.8906468848887275e-05,1.0,3.400204012240735e-05,4.904428726479928e-06
style,24.0,0.0003112517507910982,13.0,0.0004420265215912955,-0.00013077477080019728
styling,2.0,2.5937645899258183e-05,1.0,3.400204012240735e-05,-8.064394223149163e-06
stylised,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
stylish,2.0,2.5937645899258183e-05,1.0,3.400204012240735e-05,-8.064394223149163e-06
